p_PharmacyId,p_PharmacyQualifier,p_FillDateFrom,p_FillDateThru
1508384967,01,20171220,20180329
1780939553,01,20160715,20181003
1134228372,01,20170110,20171213
1225131949,01,20170117,20170627
1144323999,01,20160630,20171211
1205079100,01,20160929,20170102
1114934189,01,20160702,20171209
1114932241,01,20170915,20170919
1285820456,01,20160711,20180625
1346633963,01,20180116,20180120
1326054826,01,20161129,20161203
1699792796,01,20170517,20181003
1588679591,01,20170111,20171202
1235151929,01,20161231,20170927
1811096274,01,20160809,20180507
1114917903,01,20161009,20161123
1538100441,01,20161221,20171221
1053389478,01,20170320,20170324
1356444095,01,20160928,20180328
1023206463,01,20170304,20171214
1285737031,01,20160902,20180523
1992727622,01,20170115,20170902
1356363030,01,20170114,20170930
1164443982,01,20170103,20171222
1093871360,01,20161110,20171231
1861407801,01,20160814,20180830
1700055670,01,20160816,20180510
1164451191,01,20171003,20171007
1992817027,01,20160703,20180830
1104832443,01,20170103,20171113
1306360102,01,20180319,20180323
1285653295,01,20160723,20171231
1407878069,01,20160712,20180609
1033136163,01,20160630,20171101
1346349511,01,20170113,20171221
1629085535,01,20160803,20171230
1902321961,01,20171228,20180331
1558698027,01,20161230,20180914
1003004904,01,20160808,20180408
1427370766,01,20170107,20170609
1750308946,01,20170101,20170728
1710912753,01,20161126,20171218
1508879438,01,20170103,20171104
1891894176,01,20170110,20180830
1891726865,01,20170107,20171209
1801279062,01,20160708,20170319
1770500167,01,20170125,20170506
1477651354,01,20170416,20170719
1538113303,01,20180114,20181003
1437258712,01,20170212,20180307
1215943618,01,20161210,20180405
1144235110,01,20160710,20171207
1710163142,01,20171110,20180803
1508128109,01,20170503,20171030
1538174719,01,20161208,20171101
1851458236,01,20160908,20180912
1780776203,01,20170426,20170430
1841502705,01,20160730,20160803
1871697771,01,20170101,20180318
1649374539,01,20170116,20180104
1811378458,01,20170101,20170604
1164437166,01,20170202,20171211
1558390526,01,20161231,20170829
1689733743,01,20160722,20180206
1417980772,01,20161005,20170826
1225213408,01,20170102,20180314
1679520126,01,20161231,20171230
1639289473,01,20170102,20171028
1912913203,01,20180317,20180321
1427434620,01,20170216,20170919
1376653030,01,20160724,20170825
1881808137,01,20161224,20180908
1326072133,01,20161127,20170731
1891744702,01,20170528,20170917
1316950561,01,20170104,20170921
1790073906,01,20170107,20170524
1073954970,01,20160907,20180412
1891713210,01,20170313,20170317
1821191792,01,20160706,20171230
1700983640,01,20170105,20170109
1427307776,01,20160801,20180224
1447605811,01,20170314,20171215
1457517690,01,20170107,20170928
1326022922,01,20170121,20170125
1477585321,01,20161027,20171223
1750515631,01,20160707,20171223
1700817764,01,20170207,20171001
1326054966,01,20170102,20180401
1467583567,01,20170105,20171202
1629017686,01,20161230,20170429
1689882185,01,20170127,20170720
1700980687,01,20170106,20170110
1538191556,01,20160703,20170101
1730111626,01,20170402,20170406
1336248665,01,20171214,20180304
1871012690,01,20180222,20180331
1407803869,01,20161117,20180104
1083847313,01,20170802,20170806
1629381017,01,20170322,20170920
1508965864,01,20170101,20170219
1063427227,01,20160819,20180103
1417974874,01,20170227,20170806
1881028538,01,20170613,20170617
1649297771,01,20170116,20170120
1841713211,01,20171204,20180412
1780777128,01,20170119,20170521
1235388984,01,20170101,20180210
1346210986,01,20170107,20171012
1003821349,01,20160829,20180517
1235294356,01,20171002,20171019
1851494686,01,20170121,20171026
1205983129,01,20170102,20170927
1457775454,01,20180223,20180824
1528478328,01,20170103,20171217
1235653957,01,20180219,20180330
1790731347,01,20171002,20171006
1235156498,01,20170320,20170728
1659481331,01,20160710,20180331
1699957381,01,20170103,20180504
1558886614,01,20171224,20180402
1326142126,01,20160629,20171230
1194742353,01,20180312,20180316
1699790543,01,20170108,20171028
1710909346,01,20170404,20180205
1548576192,01,20170718,20170924
1023024767,01,20160713,20170910
1275642696,01,20170905,20171220
1255634218,01,20160705,20180428
1568741924,01,20170502,20170506
1851306849,01,20160704,20171223
1225084247,01,20171001,20171007
1861596611,01,20170916,20180927
1346557113,01,20161210,20171202
1629172390,01,20161107,20180923
1518327956,01,20170527,20170605
1588008312,01,20170728,20180922
1255537247,01,20161004,20161008
1346498342,01,20170529,20181003
1306945779,01,20170101,20171202
1902909773,01,20180203,20180628
1578590006,01,20161005,20180102
1831431519,01,20170409,20170415
1538682141,01,20180307,20180401
1174046148,01,20180304,20180913
1114334935,01,20170103,20171116
1386659357,01,20171004,20171008
1396141180,01,20161108,20171229
1558687517,01,20160708,20170922
1881659894,01,20170704,20180113
1043221617,01,20170109,20170518
1225137565,01,20170114,20171020
1962641514,01,20170723,20180411
1144241423,01,20170519,20170523
1336366434,01,20161213,20180917
1811902950,01,20170104,20171204
1407108426,01,20170102,20171230
1043225329,01,20170501,20170505
1245251545,01,20170809,20170813
1689112930,01,20171212,20171216
1912912239,01,20170405,20170715
1164595484,01,20160929,20171228
1851306880,01,20170116,20171215
1144355280,01,20170104,20170929
1487100061,01,20180319,20180323
1023043122,01,20170803,20170926
1164465928,01,20161112,20171004
1871602268,01,20170929,20171005
1750485587,01,20161126,20180929
1033134655,01,20170930,20171008
1881609980,01,20160702,20180107
1427045061,01,20170521,20170525
1659601011,01,20161231,20180311
1063427490,01,20161231,20170929
1922192277,01,20170110,20170114
1558395343,01,20170116,20171217
1558465377,01,20170608,20170612
1477632149,01,20170225,20170511
1093825697,01,20170724,20180917
1669582201,01,20170827,20171005
1326158940,01,20160712,20171026
1104206382,01,20171217,20180215
1124541578,01,20180106,20180331
1518400670,01,20170726,20180225
1780690347,01,20170108,20180830
1801990775,01,20170116,20180928
1881619567,01,20180122,20180126
1548342785,01,20170308,20180117
1861419111,01,20170622,20170626
1649352253,01,20170101,20170106
1215174693,01,20161229,20170807
1649382235,01,20170116,20170121
1831293687,01,20170102,20170925
1124033162,01,20160709,20180417
1821423153,01,20161231,20171230
1477856656,01,20170321,20171201
1770515652,01,20160701,20160930
1447265335,01,20160706,20171212
1245408327,01,20170430,20170504
1447622873,01,20160915,20160920
1639402746,01,20161008,20170928
1629171145,01,20160705,20180407
1982707618,01,20160710,20171230
1447408653,01,20160922,20170925
1265440937,01,20170424,20170719
1306851225,01,20170206,20171013
1639101504,01,20170115,20170814
1780002691,01,20161125,20171230
1699810770,01,20170204,20170208
1134146558,01,20160730,20171027
1790731321,01,20170715,20171123
1700303302,01,20180311,20180402
1558464396,01,20161013,20181107
1891700910,01,20170927,20171223
1730517855,01,20180103,20180929
1871536649,01,20160629,20180811
1467484303,01,20170226,20170601
1700815768,01,20170122,20171001
1558376814,01,20160728,20171118
1972518801,01,20170108,20170921
1114973880,01,20170319,20170323
1124073978,01,20170114,20170612
1356356521,01,20171011,20171015
1356445209,01,20170104,20181002
1598820755,01,20160709,20180228
1932353133,01,20170106,20180924
1134146475,01,20170521,20180929
1497859391,01,20170104,20170723
1417968934,01,20170101,20170928
1619978434,01,20160710,20160818
1538509278,01,20170606,20170610
1740384668,01,20170108,20171004
1134422090,01,20170101,20180921
1588940225,01,20160911,20170927
1134398621,01,20170104,20180430
1639324544,01,20170104,20180629
1326283029,01,20161024,20170930
1376560474,01,20161130,20170904
1699945949,01,20170124,20181001
1164453148,01,20170102,20170422
1801209028,01,20161230,20171105
1609983329,01,20160910,20170930
1619076064,01,20160806,20160810
1245389949,01,20180101,20180601
1821497306,01,20170514,20170518
1154873263,01,20170701,20170927
1437340080,01,20180915,20181003
1154494474,01,20160701,20180228
1407873714,01,20161218,20180630
1477570596,01,20161031,20171025
1538586656,01,20170613,20180628
1437208964,01,20170107,20180331
1457373151,01,20160703,20170109
1447294814,01,20161016,20180331
1053326082,01,20170503,20170722
1316358344,01,20170204,20170308
1588048458,01,20170823,20180518
1437164696,01,20161015,20180102
1962481697,01,20170718,20180413
1366960338,01,20180207,20180330
1639532393,01,20161110,20171005
1548275530,01,20161222,20171223
1639384894,01,20160927,20170922
1790790939,01,20170327,20170406
1538278973,01,20160719,20171028
1801833579,01,20171001,20171006
1174626931,01,20160710,20180422
1801319801,01,20171231,20180330
1417964305,01,20160929,20171223
1932126190,01,20170117,20180209
1629085709,01,20170304,20170308
1225003635,01,20170712,20170716
1063427219,01,20170221,20171202
1851798011,01,20170102,20180308
1952401259,01,20160703,20180902
1063734291,01,20170112,20170827
1992813372,01,20161030,20180216
1366692972,01,20161120,20171018
1851388219,01,20161231,20170907
1376846501,01,20170114,20171015
1174559330,01,20170122,20171102
1518158302,01,20170906,20180630
1659386696,01,20161231,20180328
1407037377,01,20170520,20170727
1558468868,01,20170403,20170525
1043238736,01,20160920,20171223
1346270527,01,20180226,20180829
1053420992,01,20170415,20170419
1619903960,01,20170121,20171226
1568655983,01,20170119,20170604
1265859458,01,20170215,20170219
1568500346,01,20160705,20171222
1407861743,01,20170101,20180907
1245257666,01,20180124,20180128
1811166283,01,20171001,20171007
1215972989,01,20160630,20180921
1881631703,01,20160914,20160918
1235249863,01,20160928,20170826
1942303649,01,20170115,20171122
1295983252,01,20161231,20170518
1568451268,01,20170325,20170329
1538104542,01,20170312,20170730
1801231436,01,20170912,20180401
1780005389,01,20170228,20170826
1861657181,01,20171230,20180502
1447292081,01,20160724,20171225
1003858291,01,20170922,20180928
1770586125,01,20171010,20180211
1982783932,01,20170912,20170919
1376576629,01,20170311,20170315
1730115510,01,20170114,20170714
1114944485,01,20171222,20180205
1922198902,01,20170131,20171006
1841399151,01,20170508,20180824
1952328221,01,20161231,20171101
1871539643,01,20170111,20181001
1215453808,01,20180222,20180329
1063515542,01,20161207,20171113
1548379076,01,20161012,20171008
1770598005,01,20170430,20180104
1093005753,01,20170121,20170709
1619992393,01,20170114,20170927
1861433765,01,20170401,20171025
1154451730,01,20160904,20170101
1265787022,01,20161018,20161209
1932217080,01,20160806,20171025
1609881861,01,20170216,20170220
1245231851,01,20170905,20170909
1235485939,01,20160827,20170929
1417042839,01,20170116,20170120
1093747966,01,20171002,20171006
1366484982,01,20170506,20180104
1548367048,01,20170912,20170925
1578999009,01,20170329,20170904
1538181342,01,20161218,20180227
1518913516,01,20170906,20171008
1134558968,01,20170528,20180427
1619086154,01,20170930,20171008
1649550336,01,20160907,20160911
1306889787,01,20161226,20171006
1346305398,01,20170103,20180416
1528160876,01,20170123,20170919
1669573440,01,20170906,20171231
1154353175,01,20161230,20171231
1609023423,01,20170118,20170809
1467562330,01,20170129,20170922
1033282355,01,20160917,20171202
1396720801,01,20161221,20171223
1346651296,01,20170213,20171025
1689777377,01,20161231,20171231
1780699801,01,20170509,20170513
1467456731,01,20170105,20180505
1124057161,01,20180222,20180928
1295713022,01,20160827,20180219
1871924662,01,20170410,20170513
1962441733,01,20170415,20180917
1881870806,01,20170402,20181001
1184653156,01,20171216,20180104
1023113677,01,20170113,20170117
1407961279,01,20160703,20171019
1598870388,01,20170122,20171216
1609175678,01,20170904,20171018
1154844991,01,20180309,20180324
1124122049,01,20170102,20180926
1346344249,01,20160703,20160828
1053605113,01,20170715,20171026
1356440515,01,20170108,20171024
1104861632,01,20171230,20180910
1922284355,01,20160925,20170215
1992715783,01,20160723,20171005
1841254794,01,20170503,20170922
1376061309,01,20180208,20180401
1043225113,01,20161102,20180408
1750397493,01,20170116,20180922
1922349901,01,20160820,20170831
1336388768,01,20170121,20170125
1902811193,01,20170212,20180103
1376577189,01,20160825,20180403
1568502052,01,20170103,20170829
1316366545,01,20161231,20180618
1295033827,01,20170101,20180414
1497849251,01,20170627,20171228
1780619833,01,20170121,20170823
1700829041,01,20170101,20180131
1467874404,01,20170103,20171128
1760586432,01,20170414,20180412
1063875144,01,20170327,20171119
1831116193,01,20160716,20180124
1730194069,01,20160709,20180916
1609881796,01,20161130,20180111
1578639308,01,20160703,20170908
1699884171,01,20170807,20180427
1558470922,01,20170426,20171207
1346349560,01,20170807,20171213
1922054634,01,20170724,20170802
1659778017,01,20160701,20161019
1891163275,01,20180513,20180517
1912912262,01,20161025,20170920
1841567633,01,20170430,20171208
1093720344,01,20170101,20170923
1053350926,01,20170429,20180216
1801070347,01,20170109,20170402
1427151190,01,20161004,20180920
1427203546,01,20170105,20171001
1770006553,01,20180202,20180322
1376645499,01,20160630,20160828
1033124045,01,20161230,20171130
1487600409,01,20180211,20180215
1083643027,01,20160701,20171129
1437307329,01,20170116,20180327
1821192709,01,20170111,20180718
1871636738,01,20160904,20180208
1437195211,01,20170930,20171008
1992710933,01,20170830,20180530
1780952903,01,20180325,20180329
1942214747,01,20180128,20180428
1447364849,01,20161230,20180307
1821107202,01,20160709,20160815
1306944483,01,20170730,20180329
1093731119,01,20170912,20170916
1013955442,01,20160705,20171004
1134223035,01,20170109,20170816
1265447288,01,20161026,20161030
1194828954,01,20160815,20170912
1114944519,01,20161231,20170104
1831292556,01,20170801,20171022
1841394798,01,20160701,20180524
1114229846,01,20170208,20171119
1447291315,01,20170118,20171124
1629173372,01,20170105,20170305
1477893196,01,20171008,20171013
1912180894,01,20170103,20171030
1932114972,01,20160705,20180821
1295258226,01,20171217,20180324
1073552949,01,20170128,20180201
1780699694,01,20170423,20170721
1528009420,01,20170731,20171210
1407968332,01,20170719,20170830
1043300064,01,20160913,20170208
1255358388,01,20170117,20171230
1558414813,01,20170413,20170908
1437383791,01,20170102,20171226
1467497842,01,20161204,20180624
1154377653,01,20170930,20171009
1053414896,01,20161230,20171217
1114934296,01,20170102,20180326
1871511394,01,20170118,20171022
1508812959,01,20161230,20180102
1699891465,01,20170421,20170425
1538587720,01,20170102,20170826
1316979339,01,20170125,20180102
1588768386,01,20160825,20180919
1881805992,01,20170503,20180427
1386650026,01,20170110,20180804
1437195021,01,20170729,20170830
1457380479,01,20170103,20170508
1871548594,01,20180928,20181002
1942243233,01,20160813,20180331
1689760936,01,20161224,20171217
1669571972,01,20160630,20171015
1740379429,01,20170103,20171030
1902900822,01,20170109,20170809
1669491692,01,20170121,20171124
1912016395,01,20170305,20180927
1437268711,01,20170102,20180923
1043350804,01,20171004,20171008
1205874872,01,20161119,20161123
1982028890,01,20171202,20171220
1972602118,01,20160703,20171029
1427482488,01,20170114,20170118
1255630661,01,20161101,20180801
1497864870,01,20170102,20180427
1366519753,01,20170105,20171214
1629085501,01,20160930,20180402
1013203710,01,20170102,20170108
1336105634,01,20170130,20171011
1215000732,01,20161118,20170820
1396170197,01,20170228,20171202
1184930372,01,20170110,20180920
1750750857,01,20170312,20180105
1306863568,01,20171118,20180523
1295771806,01,20170926,20170930
1518973007,01,20170515,20180405
1700995131,01,20160929,20171230
1619983079,01,20171110,20180803
1235236597,01,20170104,20171122
1699728857,01,20161014,20180224
1982619516,01,20180221,20180318
1063427953,01,20170101,20171214
1467467670,01,20170128,20180830
1033126925,01,20170418,20171229
1568489060,01,20170418,20180929
1194757922,01,20170101,20180102
1609951532,01,20170219,20170830
1821197021,01,20170129,20180226
1922279496,01,20170125,20170928
1275566531,01,20170709,20180304
1871510073,01,20161004,20180626
1285651422,01,20160915,20171117
1134470016,01,20170923,20171130
1134661523,01,20170207,20170821
1134169519,01,20180211,20180404
1982701868,01,20160730,20160803
1326138447,01,20170817,20180103
1982708897,01,20161121,20171225
1477568616,01,20170213,20180615
1609979160,01,20160731,20180629
1255850079,01,20180208,20180325
1073877437,01,20170110,20170118
1932468311,01,20170103,20170820
1316988462,01,20170523,20170606
1003821224,01,20161231,20170701
1245302728,01,20161130,20180723
1295799708,01,20171031,20180513
1356867931,01,20180227,20180330
1801820626,01,20170107,20170522
1346650850,01,20170211,20171123
1639616717,01,20170821,20170825
1770500076,01,20170408,20180331
1558465476,01,20170102,20170917
1881712271,01,20160921,20170116
1477598563,01,20170426,20171006
1295766319,01,20161127,20170903
1316966591,01,20171213,20171217
1710385059,01,20161121,20170111
1477611663,01,20170108,20180804
1699858951,01,20160913,20171117
1972994622,01,20160913,20171005
1235248642,01,20160714,20160718
1447277710,01,20170109,20171208
1023023215,01,20170628,20180519
1558460824,01,20170102,20170908
1205352267,01,20180306,20180319
1144477746,01,20170510,20171231
1003821067,01,20160709,20180302
1215453576,01,20180213,20180329
1548547052,01,20160710,20180413
1720216328,01,20170114,20170920
1851462386,01,20161225,20170722
1346596087,01,20160707,20170507
1790839140,01,20161226,20171220
1689691008,01,20180929,20181003
1831298082,01,20170510,20170802
1215942438,01,20170113,20170914
1013182047,01,20160704,20170420
1316041197,01,20170101,20180218
1396845699,01,20170311,20171007
1033341763,01,20160718,20180908
1558442640,01,20170826,20170903
1871519991,01,20170406,20170923
1407955602,01,20170212,20171012
1174658330,01,20160905,20180831
1063763134,01,20160712,20171021
1982865945,01,20171207,20171211
1174683304,01,20170920,20170924
1407243272,01,20170118,20171101
1720182504,01,20160707,20180602
1689824872,01,20171004,20171202
1871508846,01,20170419,20171123
1154569366,01,20170715,20171019
1326157702,01,20160713,20171223
1366458002,01,20160707,20180802
1902197916,01,20170101,20171228
1316960776,01,20170709,20171210
1396845749,01,20170102,20171002
1649795253,01,20180218,20180414
1972606499,01,20170103,20180612
1396835229,01,20170206,20171027
1740489525,01,20171122,20171126
1467996801,01,20170521,20170813
1760412985,01,20160910,20181003
1548612732,01,20161030,20170420
1295799518,01,20170101,20180511
1386653921,01,20160717,20180101
1114932142,01,20160702,20171123
1588944748,01,20170629,20171202
1942216692,01,20180707,20180914
1497760664,01,20170112,20171015
1275695082,01,20161002,20171202
1598870636,01,20161127,20170927
1235165424,01,20161230,20180912
1265591317,01,20170608,20170827
1730106964,01,20160712,20180128
1982638615,01,20170116,20180418
1083766380,01,20171004,20181003
1275057747,01,20180211,20180401
1194813790,01,20171217,20180104
1700066065,01,20160630,20180414
1396037867,01,20170717,20170721
1457387649,01,20170102,20171216
1275556987,01,20161226,20171018
1447393418,01,20170114,20170924
1003203613,01,20170606,20180420
1780799551,01,20161228,20171208
1215973680,01,20161121,20161201
1932120318,01,20161120,20161124
1649356650,01,20160705,20180526
1164663837,01,20160715,20171102
1336265396,01,20160629,20161001
1891800934,01,20170123,20170919
1356745129,01,20170113,20180308
1679513097,01,20161011,20180502
1063428555,01,20160802,20180417
1669499729,01,20170117,20170420
1184073892,01,20170929,20171003
1578505301,01,20171004,20171008
1104843200,01,20160706,20160810
1912329434,01,20170108,20171214
1316041072,01,20160702,20161109
1508091315,01,20170110,20171119
1639110505,01,20170109,20170728
1275571192,01,20170202,20170206
1588767248,01,20161209,20171006
1275550535,01,20160724,20160820
1528502291,01,20170930,20171231
1720503485,01,20180214,20180401
1992710255,01,20160629,20180707
1063427177,01,20170604,20171026
1174940241,01,20170102,20170930
1447206123,01,20170125,20170717
1295740462,01,20170104,20171112
1023042819,01,20170315,20170319
1235144122,01,20170228,20180415
1801996244,01,20161212,20180801
1538439997,01,20170930,20171020
1497760490,01,20170103,20171013
1306995519,01,20170107,20171215
1326053364,01,20161209,20171202
1932203908,01,20170107,20170310
1730422098,01,20170102,20170513
1013220607,01,20170118,20171130
1609977453,01,20170108,20170521
1699780817,01,20170108,20171029
1285182352,01,20171114,20171118
1407955636,01,20160728,20160801
1073622429,01,20170109,20171008
1922252394,01,20170101,20170620
1801995097,01,20170102,20170831
1538186929,01,20170426,20170719
1104925403,01,20160801,20171203
1316976335,01,20170108,20171013
1356357990,01,20170228,20170802
1407880149,01,20170101,20170830
1407005150,01,20160913,20171126
1952474470,01,20160702,20180622
1487968079,01,20170905,20171003
1356354971,01,20170114,20170427
1598157182,01,20171016,20171020
1972503589,01,20170101,20180718
1336182161,01,20170325,20180915
1598158511,01,20160918,20171126
1124127584,01,20161231,20171002
1568547859,01,20180713,20180717
1568561868,01,20170102,20171203
1689198418,01,20180301,20180425
1538298989,01,20160630,20171213
1710094990,01,20161117,20170830
1962505693,01,20180104,20180108
1063582872,01,20170101,20180208
1679589311,01,20170408,20170418
1518055938,01,20160926,20171125
1104992734,01,20170118,20170922
1144329509,01,20161217,20171230
1649655267,01,20170305,20180120
1053408252,01,20170528,20170625
1932114949,01,20160705,20171201
1982652723,01,20160701,20160705
1992953996,01,20170615,20170619
1770687659,01,20160710,20180925
1942632757,01,20170424,20170501
1487695813,01,20170807,20171027
1871697631,01,20170114,20170513
1598770422,01,20161117,20170602
1902813991,01,20160715,20171006
1841397346,01,20160709,20171001
1730113580,01,20160730,20160803
1497865273,01,20160704,20171223
1598864829,01,20170716,20180221
1902911787,01,20160918,20170512
1427323534,01,20170916,20170920
1720093008,01,20161126,20171025
1902880099,01,20170114,20180421
1851827059,01,20170910,20170914
1033595251,01,20161121,20161125
1740384403,01,20160701,20180426
1538252671,01,20171212,20180411
1053494369,01,20170105,20171223
1356899686,01,20170112,20170626
1174691976,01,20170204,20170208
1003976119,01,20170624,20170628
1447487657,01,20180716,20180720
1639278831,01,20160813,20171221
1811943731,01,20160719,20180731
1508871575,01,20170104,20171119
1548460793,01,20170116,20170204
1427070101,01,20160704,20170903
1598869463,01,20161231,20180703
1609052026,01,20170108,20171028
1134161680,01,20170719,20171002
1225131931,01,20170101,20171130
1083711923,01,20171120,20180215
1477590800,01,20160630,20170802
1821015967,01,20161203,20180315
1366965303,01,20171231,20180809
1417983768,01,20161230,20171026
1255423984,01,20160629,20171023
1104923507,01,20160701,20180924
1063853547,01,20170102,20180104
1275562225,01,20161231,20180101
1396971933,01,20160710,20160922
1912449224,01,20170403,20170904
1326146044,01,20170716,20180102
1528004124,01,20160704,20170917
1477806164,01,20170101,20180420
1669571881,01,20160629,20171110
1033159447,01,20170326,20170920
1326063942,01,20170325,20180926
1134525694,01,20170207,20171129
1073529533,01,20170913,20171012
1043554504,01,20170127,20180207
1972969061,01,20160711,20180920
1417066739,01,20161112,20171123
1184936106,01,20161231,20181002
1770988362,01,20180712,20180804
1700034709,01,20161231,20180125
1164946968,01,20180219,20180330
1306250196,01,20160815,20171015
1205939790,01,20170723,20170822
1023301603,01,20170521,20180103
1669577433,01,20161217,20170830
1649653874,01,20171002,20171006
1174627954,01,20160721,20171122
1104085232,01,20170510,20170716
1225132020,01,20160806,20181103
1831328996,01,20160728,20180804
1225053853,01,20160701,20171025
1881611093,01,20161105,20180104
1689857526,01,20161205,20171011
1124138243,01,20170104,20180719
1457368490,01,20170104,20180323
1093076218,01,20171108,20171209
1194742437,01,20161221,20171220
1841222676,01,20160709,20171017
1154430528,01,20161221,20180822
1114275708,01,20161002,20180812
1821460163,01,20160808,20160812
1164504940,01,20160728,20170902
1720005077,01,20170507,20170511
1326137084,01,20180131,20180204
1013976893,01,20160719,20160824
1659315091,01,20160709,20180918
1265447569,01,20160806,20170506
1689689671,01,20171024,20171102
1154336477,01,20170111,20171020
1760581060,01,20170114,20170815
1679811160,01,20170104,20170111
1629373667,01,20160825,20171222
1689861023,01,20161231,20171026
1063521490,01,20161118,20171230
1306870035,01,20161129,20171230
1174563530,01,20160828,20180402
1215261433,01,20160916,20180930
1831292515,01,20170826,20180403
1033213970,01,20170205,20170209
1558442657,01,20161230,20170928
1962889568,01,20160817,20160821
1649379819,01,20170105,20180227
1720187990,01,20170109,20171011
1649374463,01,20170110,20170425
1245247121,01,20170101,20180330
1831409846,01,20170108,20170922
1588767313,01,20161128,20171029
1659475457,01,20160629,20181001
1932114956,01,20170114,20171122
1104179274,01,20170101,20170917
1003919754,01,20170215,20170912
1285727644,01,20161218,20170919
1427065309,01,20161012,20171213
1124040886,01,20170202,20180408
1427075654,01,20170117,20170807
1053501577,01,20160730,20170930
1639390941,01,20160929,20170929
1295174068,01,20180527,20180531
1205945649,01,20160930,20170929
1871696641,01,20170716,20170929
1457455230,01,20170121,20170923
1548332059,01,20160907,20170201
1215453667,01,20180213,20180317
1821511999,01,20180128,20180331
1235144544,01,20161101,20170913
1366433104,01,20160802,20181005
1568565273,01,20161231,20170903
1255857850,01,20180224,20180402
1740578335,01,20170123,20171021
1124126867,01,20160830,20180628
1295840239,01,20161231,20171217
1003906041,01,20170131,20180623
1972548873,01,20161001,20171008
1336231679,01,20160719,20180718
1932203759,01,20160929,20180920
1063455236,01,20170211,20170215
1447277702,01,20170420,20170424
1487763819,01,20160705,20170123
1326053505,01,20170111,20171012
1780619528,01,20161129,20161203
1265531461,01,20170104,20180216
1619178282,01,20170102,20171229
1619982261,01,20170312,20170316
1831208362,01,20170513,20170517
1134147895,01,20180313,20180330
1194742486,01,20161230,20171101
1053349050,01,20160808,20180618
1881148245,01,20161226,20171004
1598047953,01,20170101,20171217
1689191744,01,20180202,20180330
1306889662,01,20170501,20170505
1508883851,01,20160709,20171209
1568571982,01,20170103,20171231
1922042753,01,20160629,20170916
1770505588,01,20171230,20180103
1700994191,01,20160706,20170930
1649308255,01,20180523,20180527
1629426648,01,20170319,20171007
1508280652,01,20171231,20180414
1245755909,01,20180125,20180402
1619119914,01,20170429,20170517
1639272479,01,20170311,20170928
1790052298,01,20160930,20170608
1053303370,01,20171001,20171209
1962420661,01,20170709,20171002
1851523351,01,20161231,20180102
1205278686,01,20170108,20171022
1881091643,01,20161231,20171030
1669837530,01,20161231,20170920
1831207182,01,20180118,20180404
1679598270,01,20160703,20171003
1518105329,01,20160713,20180103
1659393338,01,20170112,20170920
1285687848,01,20161219,20171030
1962419952,01,20160705,20171103
1508978438,01,20160730,20180911
1649290438,01,20160629,20170225
1154404507,01,20170604,20170608
1629188255,01,20170405,20180927
1457760878,01,20161017,20171230
1538262696,01,20171002,20171014
1063690774,01,20180711,20181003
1851582498,01,20160719,20180511
1710398169,01,20170215,20180307
1538102892,01,20171028,20180521
1831104926,01,20170115,20170913
1144474701,01,20180124,20180128
1114949716,01,20161230,20170216
1871508028,01,20160929,20171126
1003925306,01,20160721,20171129
1629313622,01,20170826,20170904
1013288992,01,20170115,20170923
1467494054,01,20180310,20180315
1215942115,01,20161115,20170930
1811416811,01,20180311,20180329
1578585360,01,20170114,20171221
1447774781,01,20180320,20180329
1588681803,01,20160927,20180917
1013080811,01,20170405,20170409
1245255967,01,20170109,20171001
1255363297,01,20171011,20171225
1528178209,01,20161226,20171127
1326120106,01,20170113,20170909
1255883161,01,20171216,20171230
1700989522,01,20170105,20170927
1275642639,01,20170114,20171226
1528449378,01,20170105,20171030
1013149749,01,20160711,20170925
1598074411,01,20170102,20170831
1558307611,01,20160723,20171005
1013016351,01,20170510,20170917
1962429274,01,20180207,20180414
1487699377,01,20170628,20171006
1376586115,01,20171001,20180829
1780794685,01,20170205,20180402
1639111412,01,20171114,20171224
1427076611,01,20160730,20160928
1871508762,01,20170104,20180529
1396753927,01,20180106,20180929
1174824395,01,20160906,20180627
1407965874,01,20161022,20180313
1639289267,01,20171101,20171204
1952326662,01,20161231,20180809
1699848218,01,20161231,20170928
1932203882,01,20160703,20171206
1730194051,01,20170202,20170824
1609881770,01,20160701,20171027
1538176532,01,20170117,20180531
1235156357,01,20160721,20180718
1881076453,01,20160703,20160803
1376582320,01,20170125,20170411
1063887149,01,20171216,20180104
1558460915,01,20161227,20171115
1982714655,01,20170507,20171006
1376558643,01,20170316,20171215
1124040902,01,20160917,20180826
1720160666,01,20180118,20180921
1497789275,01,20161129,20171202
1053834812,01,20171125,20180311
1639275183,01,20170517,20170521
1154692184,01,20170816,20170820
1528023777,01,20160706,20170608
1386742088,01,20161229,20171216
1376652651,01,20160703,20170902
1477738359,01,20170930,20171009
1578089256,01,20180506,20180510
1831134725,01,20160629,20180918
1245334002,01,20160711,20170719
1225485303,01,20170322,20170913
1568702462,01,20170120,20170204
1942308408,01,20160813,20180524
1811902992,01,20170111,20171230
1770599219,01,20170515,20180207
1407958747,01,20160730,20170521
1790874386,01,20160830,20171019
1447289491,01,20161103,20180104
1679585376,01,20160724,20171124
1487753612,01,20170108,20180614
1164437406,01,20160822,20181003
1316971146,01,20170419,20180430
1295834653,01,20160730,20170926
1902823230,01,20170107,20181005
1407183676,01,20161129,20170810
1639629421,01,20170628,20170702
1316964562,01,20160701,20180624
1548379092,01,20160730,20171108
